cleaned_text,senti_label
Hanesbrands EPS and revenue in-line,2
"Hanesbrands matches profit and sales expectations, sets new 40 million share buyback program",2
Hanesbrands Q4 EPS 51 cents vs. 41 cents a year ago; FactSet consensus 51 cents,2
Harvest Health & Recreation beats on revenue,2
"Honda raises profit forecast, sticks to Wuhan plant closure schedule",2
"Honda raises profit forecast, sticks to Wuhan plant schedule",2
"i3 Verticals EPS beats by $0.01, beats on revenue",2
"Intercontinental Exchange Q4 results in-line, data revenue +4%",2
IntercontinentalExchange EPS and revenue in-line,2
"Investcorp Credit Management BDC NII beats by $0.01, beats on total investment income",2
Investors are betting China's central bank will follow others in unleashing large-scale monetary stimulus,2
"JinkoSolar Holding EPS beats by $0.056, beats on revenue",2
"JinkoSolar shines with Q3 beat, strong shipments guidance",2
"Kellogg Q4 Asia Pacific, Middle East and Africa sales up 8%",2
Kellogg Q4 EPS 42 cents vs. per-share loss 24 cents a year ago,2
Kellogg Q4 organic sales $3.22 bln vs. $3.14 bln a year ago; FactSet consensus $3.18 bln,2
"Kemet EPS beats by $0.10, beats on revenue",2
"Kemper EPS beats by $0.04, beats on revenue",2
Kemper Reports Strong Fourth Quarter and Full Year 2019 Operating Results,2
Kohl's Q3 same-store sales up 0.4%; FactSet consensus up 0.9%,2
LAIX beats on revenue,2
"Macerich FFO in-line, beats on revenue",2
Macy's Q3 adj. EPS 7 cents; FactSet consensus breakeven,2
Madison Square Garden blows past Q4 earnings estimates,2
"Malibu Boats EPS beats by $0.25, beats on revenue",2
"MAXIMUS EPS in-line, beats on revenue",2
Medtronic beats profit estimates and raises its 2020 forecast again,2
"Medtronic EPS beats by $0.03, beats on revenue",2
"Mimecast EPS beats by $0.02, beats on revenue",2
"Neste tops Q4 profit, dividend forecasts",2
"New Residential Investment EPS beats by $0.09, beats on revenue",2
New York Times Q4 EPS 41 cents vs. 33 cents,2
New York Times Q4 revenue $508.4 mln vs. $502.7 mln; FactSet consensus $502 mln,2
New York Times sees Q1 subscription revenue up in mid-single digits,2
Nokia posts surprise quarterly profit rise on cost cuts,2
Norwegian Air's January passenger income jumps,2
NTPC Q3 Results: Profit Meets Estimates As Other Income Rises,2
NVIDIA Corporation Just Beat EPS By 16%: Here's What Analysts Think Will Happen Next,2
Organigram Posts Positive Adjusted EBITDA For 2019,2
"Philip Morris EPS beats by $0.01, beats on revenue",2
Philip Morris Forecasts Higher Profit as IQOS Sales Rise,2
Philip Morris Q4 sales $7.713 bln vs. $7.499 bln; FactSet consensus $7.661 bln,2
Plus500 revenue soars nearly 500% as volatility fuels boom in bets,2
Plus500 revenue soars nearly 500% as volatility fuels boom in bets,2
Popeyes Sandwich Demand Fuels Profit Beat at Burger King Owner,2
"Prestige Brands Holdings EPS beats by $0.06, beats on revenue",2
PriceSmart reports 0.3% gain in comparable sales,2
Proto Labs EPS and revenue in-line,2
Q4 sales of Alnylam's Onpattro up 361%,2
"Rapid7 EPS beats by $0.04, beats on revenue",2
"Restaurant brands beats, Popeyes sales surge",2
"Results: Jack Henry & Associates, Inc. Exceeded Expectations And The Consensus Has Updated Its Estimates",2
RingCentral (RNG) Q4 Earnings and Revenues Beat Estimates,2
"Samsung, the world's largest smartphone maker, predicts it eked out a rise in profit last quarter, as the coronavir…",2
Sanofi Sees Profit Rising in 2020,2
"Seattle Genetics Smashes Wall Street Estimates in Q4, but Its 2020 Guidance Disappoints",2
"Steris EPS beats by $0.03, beats on revenue",2
"Tapestry EPS beats by $0.11, beats on revenue",2
Tapestry Q2 EPS $1.08 vs. 88 cents a year ago,2
"Target EPS beats by $0.17, beats on revenue",2
Target Q3 revenue $18.67 bln vs. $17.82 bln a year ago; FactSet consensus $18.45 bln,2
"TJX EPS beats by $0.02, beats on revenue",2
TJX Q3 EPS 68 cents vs. 61 cents a year ago,2
TJX Q3 HomeGoods same-store sales up 1%; FactSet consensus up 1.7%,2
TJX Q3 Marmaxx same-store sales up 4%; FactSet consensus up 2.3%,2
TJX Q3 sales $10.45 bln vs. $9.83 bln a year ago; FactSet consensus $10.32 bln,2
TJX Q3 same-store sales up 4%; FactSet consensus up 2.3%,2
TJX Q3 TJX International same-store sales up 6%; FactSet consensus up 4.1%,2
TJX sees Q4 same-store sales up 2%-up 3%; FactSet consensus up 2.7%,2
"Total beats quarterly forecasts despite low oil price, lifts payout",2
"Total beats quarterly forecasts despite low oil price, raises payout",2
"Total beats quarterly forecasts, lifts dividends despite low oil price",2
Total Profit Beats Estimates on Rising Oil and Gas Output,2
Total Profit Beats Estimates on Rising Oil and Gas Output,2
Total tops Q4 earnings outlook as production climbs 8%,2
"Toyota lifts annual profit forecast, looking at alternate sources for China-made parts",2
"Toyota lifts profit outlook, mulls alternatives to China-made parts amid virus outbreak",2
"Triumph EPS beats by $0.03, beats on revenue",2
"Twitter Beats Revenue, User Growth Estimates in Fourth Quarter",2
"Twitter Beats Revenue, User Growth Estimates; Shares Rally",2
Twitter quarterly revenue tops $1B for first time,2
Twitter reports first quarter of $1 billion in revenue,2
"Twitter tops expectations with first $1 billion quarterly revenue, but outlook lags",2
Tyson Foods Q1 adj. EPS $1.66 vs. $1.58 a year ago; FactSet consensus $1.63,2
Tyson Foods Q1 EPS $1.52 vs. $1.50 a year ago,2
Tyson Foods Q1 international/other sales rose 220% to $498 mln,2
Tyson Foods Q1 pork sales rose 7.3% to $1.38 bln,2
Tyson Foods Q1 sales $10.82 bln vs. $10.19 bln a year ago; FactSet consensus $11.06 bln,2
"U.S. Xpress EPS beats by $0.04, beats on revenue",2
"Umicore reports 2019 profit beat on converters, recycling",2
UniCredit Profit Gains Momentum as Capital Buffers Improve,2
"Upland Software Acquires Localytics, Raises Guidance",2
Valens GroWorks Guides To Near-Doubling Of Quarterly Revenue,2
"Voya Q4 beats, sees 10% normalized EPS growth in 2020, 2021",2
"Willis Towers Watson EPS beats by $0.04, beats on revenue",2
Yum Brands Q4 adj. EPS $1.00 vs. 40 cents a year ago; FactSet consensus 99 cents,2
Yum Brands Q4 EPS $1.58 vs. $1.04 a year ago,2
Yum Brands Q4 KFC same-store sales up 3%; FactSet consensus up 2.7%,2
Yum Brands Q4 revenue $1.69 bln vs. $1.56 bln; FactSet consensus $1.81 bln,2
Yum Brands Q4 same-store sales up 2%; FactSet consensus up 2%,2
Yum Brands Q4 Taco Bell same-store sales up 4%; FactSet consensus up 3.2%,2
"Argan EPS misses by $0.38, beats on revenue",1
"Cambium Networks EPS beats by $0.04, misses on revenue",1
"DaVita HealthCare Partners EPS beats by $0.26, misses on revenue",1
"Elevate Credit EPS beats by $0.03, misses on revenue",1
"Callaway Golf EPS misses by $0.03, beats on revenue",1
"Federal Realty Q4 FFO misses, comparable POI rises 2.4%",1
"MercadoLibre EPS misses by $0.34, beats on revenue",1
Motorcar Parts of America reports Q3 EPS of $0.28 vs $0.43 S&P Capital IQ Consensus; revs +1.2% yr/yr to...,1
New York Mortgage estimates year-end BV at $5.77-$5.79 per share,1
"Rapid7 reports beats, mixed outlook",1
"Rayonier beats by $0.02, misses on revs",1
Sonoco issues FY2020 financial guidance,1
"XPO Logistics EPS beats by $0.11, misses on revenue",1
AbbVie Q1 FactSet EPS consensus $2.12; 2020 consensus $9.45,1
Abiomed Announces Q3 FY 2020 Revenue of $222 Million and 31.7% Operating Margin,1
"Abiomed EPS beats by $0.03, misses on revenue",1
"Aramark EPS misses by $0.01, beats on revenue",1
"Armada Hoffler Properties FFO beats by $0.01, misses on revenue",1
"Ball EPS beats by $0.04, misses on revenue",1
"BJ’s Wholesale Club EPS beats by $0.01, misses on revenue",1
"BJ's Wholesale beat profit expectations, but misses on sales and lowers guidance",1
Bristol-Myers Squibb 2020 FactSet EPS consensus $6.12; revenue $42.2 bln,1
Bristol-Myers Squibb now sees 2020 revenue $40.5 bln to $42.5 bln,1
"Bristol-Myers Squibb reports 33% jump in Q4 revenue, Opdivo sales fall 2%",1
"Cameco EPS beats by $0.13, misses on revenue",1
"Ciena EPS misses by $0.05, beats on revenue",1
Coach parent Tapestry reports earnings beat but coronavirus outbreak weighs on guidance,1
CORRECT: Tapestry Q2 adj. EPS $1.10; FactSet consensus 99 cents,1
"Eagle Point NII in-line, misses on total investment income",1
"Eicher Motors Q3 Results: Profit Falls, Realisation Improves",1
Endologix sees Q4 revenue of ~$35.8M,1
"Evoqua Water EPS misses by $0.12, beats on revenue",1
Fire & Flower Reports Q3 Net Income Of $10.2M,1
"First Savings Financial EPS misses by $0.02, beats on revenue",1
"Hain Celestial EPS beats by $0.01, misses on revenue",1
"Hecla Mining EPS misses by $0.03, beats on revenue",1
Hero MotoCorp Q3 Results: Profit Beats Estimates Despite Lower Sales,1
"Home Depot EPS in-line, misses on revenue",1
"Honda Motor EPS misses by ¥10.43, beats on revenue",1
Honeywell reaffirms guidance,1
"Kohl's EPS misses by $0.12, beats on revenue",1
"LiveXLive Media EPS beats by $0.01, misses on revenue",1
Macy's now sees full-year adj. EPS $2.57 to $2.77 vs. prior $2.85 to $3.05,1
"Madison Square Garden EPS beats by $1.47, misses on revenue",1
Madison Square Garden Q2 FactSet EPS consensus $2.63; revenue $583 mln,1
Magic Software Enterprises Ltd. Just Missed EPS By 9.1%: Here's What Analysts Think Will Happen Next,1
"Medical Properties FFO in-line, misses on revenue",1
"Meridian Bioscience EPS beats by $0.04, misses on revenue",1
"Mobile TeleSystems EPS misses by RUB7.49, beats on revenue",1
NeuroMetrix announces one-for-ten reverse split,1
"New Jersey Resources EPS in-line, misses on revenue",1
New York Mortgage estimates year-end BV at $5.77-$5.79 per share,1
New York Times Q4 adj. EPS 43 cents; FactSet consensus 29 cents,1
"Nvidia said it sees fourth-quarter revenue in the region of $2.95 billion, with a margin for error of 2%",1
"Patterson-UTI Energy EPS misses by $0.02, beats on revenue",1
"Penn National Gaming Reports Fourth Quarter Revenues of $1.34 Billion, Net Loss of $92.9 Million, Adjusted EBITDA of $304.0 Million, and Adjusted EBITDAR of $399.4 Million",1
Philip Morris now sees full-year add. EPS $5.50; FactSet consensus $5.60,1
Philip Morris Q4 adj. EPS $1.22; FactSet consensus $1.21,1
"Qudian EPS misses by $0.04, beats on revenue",1
"Rada Electronics EPS in-line, misses on revenue",1
"RedHill EPS beats by $0.21, misses on revenue",1
"Sanofi EPS beats by €0.06, misses on revenue",1
"ShiftPixy EPS misses by $0.15, beats on revenue",1
"Snap On EPS in-line, misses on revenue",1
SoftBank's Oyo reveals over $330 million annual loss; revenue surges: valuation report,1
"Total S.A. EPS beats by $0.16, misses on revenue",1
"TransDigm Group EPS beats by $0.34, misses on revenue",1
Trulieve Reports Record Q3 Revenue,1
"Twitter EPS misses by $0.02, beats on revenue",1
"Tyson Foods Q1 beef sales fell 8% to $3.84 bln, chicken sales rose 4.5% to $3.29 bln",1
Vans parent VF Corp. says Asia Pacific region accounted for 12% of total revenue in FY19,1
Vans parent VF Corp. says mainland China accounted for 6% of total revenue in FY19,1
Veidekke ASA Just Missed EPS By 9.3%: Here's What Analysts Think Will Happen Next,1
"World Wrestling Entertainment EPS beats by $0.07, misses on revenue",1
WWE® Reports 2019 Results and 2020 Business Outlook,1
"Yum Brands Q4 27% of KFC sales, 17% of Pizza Hut sales from China",1
"ZTO Express EPS beats by $0.02, misses on revenue",1
Australia’s dollar is set for a turbulent 2020,0
British pound slumps against dollar intraday Monday as U.K. Prime Minister Boris Johnson moved to ICU with coronavi…,0
Canadian dollar slips to 4-month low as virus worries offset housing gains #economy #MarketScreener…,0
Dollar Hits 1-Week Low as Trade Developments Awaited,0
EUR/USD Bearish Impulse And Flag Aims at 1.0940 Target,0
EUR/USD Daily Forecast – Euro Falls Into a Range Near Trendline Support,0
EUR/USD Daily Forecast – Euro Near 4-Month Low Ahead of NFP Report,0
EUR/USD Daily Forecast – Euro Rally Halted at Major Resistance,0
EUR/USD Weekly Price Forecast – Euro Slams Into Major Resistance,0
EUR/USD: COVID-19 Could Tip Currency Below Parity. #economy #trading #investing,0
Euro off 0.1% at $1.0965,0
"Euro Slumps to 4-Month Low Amid Weaker Data, Virus Fallout Fears",0
EURUSD remains below broken swing area - ForexLive,0
Franc’s Ascent Versus Struggling Euro Shows Few Signs of Fading,0
Funds Look to Take Down New Zealand Dollar After Runaway Gains,0
"FX strategists aren’t expecting a repeat of the loonie’s outperformance in 2020, casting doubt on its run as one of…",0
GBP/JPY Price Forecast – British Pound Fails To Break Out,0
GBP/USD Price Forecast – British Pound Fails To Break Major Barrier,0
ICE Dollar Index off less than 0.1% at 97.774 after data,0
NZD/USD Falls to 3-Month Low Ahead of RBNZ Rate Decision -- Market Talk #currency #MarketScreener…,0
Pound falls as Boris Johnson taken to intensive care for COVID-19 by @OscarWGrut,0
Pound Remains Lower as Poll Shows U.K. Debate Was Almost a Tie,0
Russian ruble falls as central bank cuts key rate by 25 basis points to 6%,0
The euro is approaching record-low levels vs. the Swiss franc,0
Turkish Lira Slides Past 6 Per Dollar to an Eight-Month Low,0
Turkish lira weakens past key 6-per-dollar level,0
U.S. dollar down 0.1% at 109.88 Japanese yen,0
U.S. Dollar Falls as Trade Deal Uncertainty Spreads,0
UPDATE 1-Brazil's real posts lowest ever close of 4.2061 per dollar,0
Hawkish FOMC sends dollar lower.,0
holding overnight..... its a matter of time here... Chart looks perfect.,2
A sterling surge after the UK election could be short-lived as Brexit gets even more complicated,2
"AUD/USD and NZD/USD Fundamental Daily Forecast – Aussie, Kiwi Rebound Amid Increasing Demand for Higher Yields",2
"AUD/USD, NZD/USD, USD/CNY – Greenback Showing Slight Gains",2
AUD/USD: There Could Be Some Upside Once Markets Calm Down. #business #economy #markets,2
Brazilian real spikes after BCB signals rate cut pause,2
Dollar rises as U.S.-China relations worsen over Hong Kong and tariffs,2
"Emerging-market currencies offer the best buying opportunity in more than two decades, according to Renaissance Cap…",2
EUR/USD Daily Forecast – Euro Bounces From Support Area,2
EUR/USD Price Forecast – Euro Grind Higher,2
